15244.282409;3487.905815;10385.150078;3040.395482;-2764.669336;2676.808217;-2491897.561157;3487188.122524;3705331.928292;-2986682.525858;3147325.730105;3659595.754341
18285.677891;724.236478;13062.958295;5614.564660;-4137.913554;-1150.418659;-5478579.912482;6634514.027162;7364928.682634;-6387874.562423;5883608.213382;7309607.192112
23901.242550;-3412.677076;11913.539636;6383.658469;-10808.625648;472.503440;-11866454.300372;12518122.415077;14674536.874746;-13685150.163851;10969284.949218;14413951.399969
30285.901020;-14220.302723;12387.043076;15206.199120;-12014.285981;-6690.638444;-25551604.289690;23487407.538828;29088489.274715;-28848992.105060;20137727.237515;28718247.804196
45493.100140;-26233.588705;5697.404631;15930.752604;-30337.389514;2487.618628;-54400596.220217;43625134.950876;57806738.078910;-60204648.336338;36637380.901628;57366184.044017
61424.852744;-56569.978219;8186.023259;30422.291129;-57751.774754;-3367.393126;-114605244.382022;80262516.027037;115172923.122927;-126044855.572930;66358642.149913;113044459.968788
91848.143872;-114320.752973;4819.630134;40562.705300;-117891.915019;16789.961936;-240650099.780420;146621158.351483;228217384.091715;-262165102.546937;118467006.066328;222974851.923676
132411.849173;-232211.667992;21610.592070;-8067.450518;-206470.687254;70308.560116;-502815202.152823;265088164.592343;451192237.015391;-543036155.816747;205937648.459674;440177728.343056
124345.398655;-438681.355246;91920.152185;-78411.882562;-123044.100067;-118715.037118;-1045851357.795038;471025813.226550;891369966.358447;-1117034033.459274;351929262.478592;870281197.908961
45934.516093;-561724.455312;-26793.884932;-240179.032477;10339.270992;-122568.791421;-2162885391.079779;822955075.879676;1761651165.267408;-2287456037.253765;580321370.564669;1722901066.561146
-194243.516384;-551384.184321;-149361.676354;-376120.420600;183303.959366;-306722.328248;-4450341428.159011;1403276446.618878;3484552232.828554;-4650658548.799797;872521842.617080;3441193635.101969
-570362.936984;-368079.224955;-456083.004602;-522978.445259;519836.951232;-700933.214130;-9100999976.784275;2275798289.410491;6925745868.930523;-9419947954.849575;1242015529.005346;6859229703.841094
-1093340.382243;151758.726277;-1157015.218732;-1171752.935478;-45349.028523;-162255.693321;-18520947931.459316;3517813818.590370;13784975573.771618;-18987510574.540051;1352275589.569958;13727316922.801750
-2265092.317721;106410.697754;-1319269.912053;-2174022.347392;290005.354630;355575.480278;-37508458505.824837;4870089408.334862;27512292497.573368;-38101622097.004929;756148493.624124;27514593332.200191
-4439113.665112;396417.052384;-963693.431775;-1248331.183310;2488851.749769;606193.639190;-75610080602.655243;5626237902.133519;55026885830.773560;-76397745095.544281;-3384471573.775407;54869262607.424011
-5687443.848423;2885269.802153;-357498.792585;809277.342512;-265173.400572;85197.600724;-152007825698.024994;2241766328.532645;109896148439.197571;-151888764038.407410;-15108959351.190903;110652509653.290283
-4878165.505911;2620097.401581;-272300.191861;1788364.247586;518872.620256;312606.644416;-303896589736.257812;-12867193022.483723;220548658093.487854;-301158428388.705688;-48749111789.388458;222358378194.670349
-3089800.258326;3138971.021836;40307.452555;1473056.682810;2307936.545147;851731.390629;-605055018124.788940;-61616304811.697647;442907036289.158203;-592941270697.267334;-129939872362.299957;450642341441.872742
-1616742.575515;5446908.566984;892039.843184;3498300.825539;473214.215054;2897351.857787;-1197996288821.881592;-191556177173.823090;893549377732.031006;-1162010683624.874268;-324578022338.562622;914240498331.803223
1881559.250023;5920123.782038;3789392.700971;3919610.169680;-2389261.656535;-653386.709195;-2360006972446.581543;-516134199512.211182;1807789876064.834229;-2265935507005.322754;-776711292732.162842;1856560184119.655518
5801170.419703;3530863.125503;3136006.991776;6381180.642281;604923.510086;-3071405.036073;-4625942479451.729492;-1292845492244.199463;3664350060185.489746;-4447868005679.491211;-1833753161047.440186;3695988711318.818359
12182352.061984;4135787.635589;64602.955703;3729149.262529;4303125.316811;-8487271.390639;-9073810485131.046875;-3126598653291.465332;7360338771505.308594;-8589139528029.557617;-4163039045595.794922;7505759969532.989258
15911502.324513;8438913.952399;-8422667.434936;-4852736.455266;7895896.437708;-1873232.193804;-17662950013160.429688;-7289637698887.084961;14866098741039.296875;-16481058417273.595703;-9296796447945.974609;15241906573113.406250
11058766.869248;16334811.390108;-10295898.628740;2188771.633480;12563900.395741;3415800.023123;-34144008430433.847656;-16586434146832.884766;30108005314153.703125;-31433985381896.570312;-20495640163742.933594;30900279101090.804688
13247539.502728;28898712.785848;-6880097.605617;-470314.655719;8645615.203969;-9165859.780439;-65577993812330.250000;-37082074310575.648438;61008284415245.507812;-60079404985138.296875;-44687405446948.601562;62063290573127.125000
12777225.847010;37544328.989817;-16045956.386056;7369756.791503;-645942.547251;-9580040.846555;-125657398797468.375000;-81769479757524.078125;123071574988373.625000;-114986775995702.859375;-96700728103537.453125;123624499783837.453125
20146983.638512;36898387.442566;-25625996.232611;2594725.252855;-10878535.059726;-15685210.849860;-240644174793171.062500;-178470207861061.343750;246696074772212.062500;-218235590312309.187500;-206563703315389.125000;247319867373559.468750
22741709.891367;26019853.382840;-41311206.082471;5308012.165819;-27999608.339347;-24443460.336711;-458879765105480.062500;-385033911176450.312500;494015942145772.500000;-409782211169995.062500;-439538283929938.687500;494695633205149.812500
28049723.057186;-1979753.956507;-65754665.419182;-11590699.735320;1596801.681051;-31030344.071515;-868661976275475.000000;-824572195106388.875000;988711575350923.250000;-753819774160001.250000;-931246282682672.250000;992540063417226.000000
16459024.321866;-382951.275456;-96785008.490697;-28507249.965696;-237640.234356;-60792919.916806;-1622481750435476.000000;-1755818477789060.750000;1981251638768150.250000;-1397685175867586.500000;-1950665760019512.500000;1979668209944150.500000
-12048224.643830;-620590.509811;-157577927.407503;33456598.582193;-30338722.583424;-59481709.303344;-3020166926303062.500000;-3706484237808573.000000;3960919848712302.000000;-2565781393278080.000000;-4057648254672054.000000;3954439118219055.000000
21408374.938363;-30959312.093235;-217059635.710847;38987676.424784;16851253.591649;-98329146.556677;-5585948319581142.000000;-7764132492480627.000000;7915358966931358.000000;-4568074305146012.000000;-8471097174073314.000000;7862299173845404.000000
60396052.363147;-14108057.501586;-315388781.267524;-73270773.461556;-16031771.573882;-61414143.483050;-10154022624727154.000000;-16235229666553940.000000;15777658140776764.000000;-8090069191719570.000000;-17477217216801864.000000;15683766934123944.000000
-12874720.098409;-30139828.075467;-376802923.750574;-28337901.652679;667875.259864;-147036598.047268;-18244091816446724.000000;-33712446883355804.000000;31461425074900708.000000;-13927357378519638.000000;-35846693692419008.000000;31371321912508488.000000
-41212620.751088;-29471951.815603;-523839520.797842;118585311.674195;8732897.769803;-168453134.010577;-32171449194966360.000000;-69559140575774816.000000;62832746987409200.000000;-22925400782172776.000000;-73917793538885216.000000;61945019517140896.000000
77372691.923107;-20739053.045800;-692292653.808420;-67409679.724033;148805788.743015;-25408096.371499;-55096849977139136.000000;-143476934114660032.000000;124777766504550096.000000;-36236247986164192.000000;-151569105795171648.000000;122146557330143664.000000
9963013.199074;128066736.697215;-717700749.179918;-121651306.055238;520897.581221;-78433358.692598;-91333097963303328.000000;-295046039909831680.000000;246924323834693760.000000;-53505606607842216.000000;-306324148886327424.000000;244492072067389824.000000
-111688291.856165;128587635.278436;-796134106.872517;-191954600.190119;-36959153.987642;-105979959.976076;-144838704571145536.000000;-601370188796159104.000000;491416395902083584.000000;-68948718725612640.000000;-617384037794743296.000000;488396519998859392.000000
-303642891.046284;91628482.290793;-902114065.848593;-72780022.641844;163796176.895312;-90551323.185795;-213787423296758176.000000;-1218754226590902272.000000;979812915900942976.000000;-59591900558300512.000000;-1236528285498075136.000000;979325039616496128.000000
-376422912.688128;255424660.186105;-992665388.034388;-24511301.625646;-4321942.189231;-10260407.162331;-273379323855058688.000000;-2455282512088977408.000000;1959137955517438976.000000;36697369462418496.000000;-2493883361579958272.000000;1928705913845283328.000000
-400934213.313773;251102718.996874;-1002925794.196718;-2653957.680347;-3137261.307850;16045276.043649;-236681954392640192.000000;-4949165873668935680.000000;3887843869362722304.000000;381496140136397760.000000;-4959373935155081216.000000;3863485611331001344.000000
-403588169.994121;247965458.689024;-986880517.153070;13330169.897526;-2866658.989022;12690801.564978;144814185743757568.000000;-9908539808824016896.000000;7751329480693723136.000000;1359424602478334720.000000;-9912942531531966464.000000;7629018423054255104.000000
-390257999.096594;245098800.700002;-974189714.588092;19442586.403614;-2689132.731312;-4972809.988381;1504238788222092288.000000;-19821482340355981312.000000;15380347903747977216.000000;3901134610961878016.000000;-19577372253710225408.000000;15278159517365911552.000000
-370815411.692980;242409668.968690;-979162523.576473;-433734.655697;-629737.376805;-3541774.757861;5405373399183970304.000000;-39398854594066202624.000000;30658507421113888768.000000;9969158562936150016.000000;-38818278312306950144.000000;30285964142086127616.000000
-371249145.348677;241779932.591886;-982704297.334334;-3700578.964310;1298390.448866;-3216769.654048;15374531962120120320.000000;-78217132906373152768.000000;60944471563200020480.000000;24202462551933747200.000000;-76603127945032335360.000000;60208396663263117312.000000
-374949723.312987;243078324.040752;-985921065.988382;-4745425.118388;-3443129.718321;-1888718.547605;39576994514053865472.000000;-154820260851405488128.000000;121152868226463137792.000000;56782079580505227264.000000;-150396462763266932736.000000;120077412738767355904.000000
-379695147.431375;239635195.322431;-987809783.535988;-6019225.058865;2555701.075121;-2322508.369373;96359074094559100928.000000;-305216723614672420864.000000;241230280965230493696.000000;132053800845200506880.000000;-292833448122282868736.000000;239956072869410832384.000000
-385714371.490241;242190897.397552;-990132290.905361;-1109252.486258;-3943130.633435;-949107.592296;228412874939759591424.000000;-598050171736955289600.000000;481186353834641326080.000000;294924304462207516672.000000;-568956464048580657152.000000;481473693962343940096.000000
-386823622.976499;238247767.764117;-991081397.497658;-323879.831866;-797291.201807;1733495.262476;523337179401967108096.000000;-1167006635785535881216.000000;962660047796985266176.000000;649053886799912632320.000000;-1099517309630448533504.000000;968529165905571348480.000000
-387147501.808365;237450477.562310;-989347901.235181;-801473.952201;-34268.036529;3465638.798165;1172391066201879740416.000000;-2266523945415984283648.000000;1931189213702556483584.000000;1410944524517587025920.000000;-2112010344640340295680.000000;1953555273061632573440.000000
-387948974.760566;237416210.525781;-985882261.437016;-3300393.867782;2879393.323438;4708592.162193;2583335590719466766336.000000;-4378534290056324579328.000000;3884744486764189057024.000000;3035853158366334418944.000000;-4031240636125315334144.000000;3948404862308104273920.000000
-391249367.628349;240295604.849219;-981173668.274823;1347947.244606;7288572.490694;4968482.400583;5619188749085800660992.000000;-8409774926181639913472.000000;7833149349072293855232.000000;6472809422772226752512.000000;-7638130570069595389952.000000;7997631411410204360704.000000
-389901419.383743;247584178.339913;-976205184.874240;-1883975.249233;14178423.245112;9630261.545981;12091998171858026364928.000000;-16047905496251236352000.000000;15830780760482497167360.000000;13847327901492046725120.000000;-14413796472109318275072.000000;16038490459725149241344.000000
-391785393.632976;261762602.585025;-966574922.328259;-9382389.583260;23031707.244470;23115531.342828;25939326073350073090048.000000;-30461701968360554627072.000000;31869271220207646408704.000000;29563459053899302830080.000000;-26993499422145338408960.000000;31999689983020557664256.000000
-401167782.216236;284794310.829495;-943459389.985432;-29889002.523980;4018656.883655;30455357.880634;55502785127249375920128.000000;-57455201390505888841728.000000;63868961203228204072960.000000;62462802873862240337920.000000;-50185686331654766854144.000000;63955366326366474600448.000000
-431056783.740216;288812968.713150;-913004031.104797;-5440.307278;-35825264.402240;42101755.954400;117965588001111607869440.000000;-107640887722160655695872.000000;127824327529594687062016.000000;131271460077289305276416.000000;-92405540448562367692800.000000;127640373161623803658240.000000
-431062223.047494;252987705.310910;-870902274.150397;30834406.884988;-67503221.680337;75288876.288210;249237048078400896368640.000000;-200046428170723023388672.000000;255464700691218490720256.000000;273445353039035361132544.000000;-167535814215779970187264.000000;256053589328809603104768.000000
-400227815.162506;185484484.630573;-795613396.862187;-38155229.334452;9118646.472762;91226905.089806;522682401117436257501184.000000;-367582242386503027130368.000000;511518290020028127379456.000000;568691297195020636913664.000000;-300324036479462668238848.000000;510710688524485710053376.000000
-438383043.496958;194603132.103336;-704386490.772381;-46267389.941979;-50189602.241068;30213114.873813;1091373698312456894414848.000000;-667906278865965762478080.000000;1022228978544513837432832.000000;1167928581050220442288128.000000;-517063039789747161530368.000000;1033667213420835150757888.000000
-484650432.438937;144413530.862267;-674173374.898567;-113582244.216871;-13012264.177116;26544276.321927;2259302279362677336702976.000000;-1184969318655712991117312.000000;2055896191965349122408448.000000;2387003707095374240940032.000000;-865293780859744593903616.000000;2088381368799810853797888.000000
-598232675.655808;131401267.685152;-647629097.576640;-192660123.697319;-110525806.493291;-2114795.735835;4646305986458051309207552.000000;-2050263099515457585020928.000000;4144277560765159976206336.000000;4864563993663475158089728.000000;-1380149027863032529682432.000000;4207769466167871278153728.000000
-790892798.353127;20875462.191861;-649743892.312474;-192420675.832935;-193162970.186421;-207972080.619921;9510869980121526467297280.000000;-3430412127378489846267904.000000;8352047026933031791230976.000000;9898753737795658481401856.000000;-2132913146013518386954240.000000;8420680493497281071284224.000000
-983313473.186062;-172287506.994560;-857715971.932395;110255466.963255;26109953.249839;-318302565.864736;19409623717917183874957312.000000;-5563325273392008233222144.000000;16772727520430312862515200.000000;20091740371430727781187584.000000;-3009466953207894912270336.000000;16807964748691615850168320.000000
-873058005.222807;-146177552.744721;-1176018536.797131;-180340920.396908;201748033.237062;-402647347.993683;39501364089347911656144896.000000;-8572792226599902608621568.000000;33580692269121926565199872.000000;40590770927277968633888768.000000;-3472219071657466084196352.000000;33577668075127536525246464.000000
-1053398924.619715;55570481.492341;-1578665883.790814;-518869473.403845;-210424514.671937;-342392328.905609;80092135016625871700099072.000000;-12045011298257368692817920.000000;67158360344249463090446336.000000;81735861973721896489844736.000000;-1175255773909816472240128.000000;66934833811559756997853184.000000
-1572268397.023561;-154854032.179596;-1921058211.696423;-830170530.639933;-156790345.237015;-784918397.842000;161827996990347785369812992.000000;-13220267072167184091316224.000000;134093194155809211498364928.000000;164138861880939302705168384.000000;9127418719422476787384320.000000;132982136333984302333165568.000000
-2402438926.663494;-311644376.416611;-2705976608.538424;-1939333214.405537;667786725.828648;-1333647410.718132;325966858871287088074981376.000000;-4092848352744707303931904.000000;267075330489793513831530496.000000;328483167174313362944163840.000000;41238459126126143260852224.000000;263611862855196156717170688.000000
-4341772140.069031;356142350.412036;-4039624018.256556;-3694957631.406501;1240664805.128754;-3454547398.532093;654450026045600451019145216.000000;37145610773381437030662144.000000;530687193344989670548701184.000000;655348495276092892074999808.000000;128395230241348285280288768.000000;521084326931568988195389440.000000
-8036729770.475533;1596807156.540790;-7494171415.788649;-1438281655.432604;5400210166.137470;-876943406.561656;1309798521321693480533098496.000000;165540841014729730900885504.000000;1051771520276558590024613888.000000;1303125903921451425037549568.000000;347028181917517495622696960.000000;1027518579459899458999812096.000000
-9475011424.908136;6997017323.678261;-8371114821.350304;-3591493660.125720;5345040656.957239;4679726974.787613;2612924425243144905570648064.000000;512569022932247192163844096.000000;2079290099736457911585472512.000000;2561723757004912302917419008.000000;851314458188254486510698496.000000;2057610400687664169998090240.000000
-13066505084.033855;12342057981.635500;-3691387845.562691;1675100251.652237;8269342954.567171;8923486802.314306;5174648182248057208488067072.000000;1363883481120501816113496064.000000;4136900500424122081583562752.000000;5059905019172388261681168384.000000;2043060532333989731281928192.000000;4047057694225405748308869120.000000
-11391404831.381618;20611400937.202671;5232098957.751616;14123952295.616592;8595877882.475697;10033686415.151907;10234553201420445470169235456.000000;3406944013454491547395424256.000000;8183958194649527280136617984.000000;9949115742077746861620330496.000000;4749710794705465694452973568.000000;7959363811124978675980697600.000000
2732547465.234974;29207278820.678368;15265785373.903522;19485478137.177158;-1796918212.673279;24129570467.495468;20183668943498190132766310400.000000;8156654808159957791604211712.000000;16143322005774505956117315584.000000;19490362121312368975801221120.000000;10769894303330328665208651776.000000;15646073946361035075839066112.000000
22218025603.412132;27410360609.005089;39395355842.398987;9453530754.737740;-1720038607.673246;23860589691.189117;39674031064810556909544275968.000000;18926549111490286456812863488.000000;31789395952135543230979637248.000000;38012540537985161964457820160.000000;23952427197918929548688228352.000000;30791196865174006619864825856.000000
31671556359.149872;25690322002.331841;63255945534.588104;-14743857277.334389;12567567194.836660;18128677300.721985;77686571602795718874002096128.000000;42878976309409218204524347392.000000;62580592817309545452797952000.000000;72787169532860375961819938816.000000;52405908060361778651602092032.000000;61915135812912901375832096768.000000
16927699082.815483;38257889198.168503;81384622836.310089;-23990454331.924927;12995454958.320904;18112389514.783630;150473741135656086039729012736.000000;95284884369771005652219461632.000000;124495728630222446828630048768.000000;139414262194947279831852646400.000000;113592758725083084523340562432.000000;123322899362855235261996990464.000000
-7062755248.109444;51253344157.489410;99497012352.093719;-42661054108.863396;20116691316.428047;39666514720.422012;289888003330603365871581659136.000000;208877643094854090175560024064.000000;247818627993077664498440994816.000000;267864183937826461628153987072.000000;242987247802251081746963496960.000000;244063738518103463527761051648.000000
-49723809355.972839;71370035474.917450;139163527073.515747;-95012489756.962494;39184709910.037285;51234325368.429794;557752187268429827499735646208.000000;451864890897105171922523521024.000000;491882366511181092841829957632.000000;511485320390183023827652444160.000000;515851174934654881877486206976.000000;483963149501126304682320330752.000000
-144736299111.935333;110554745385.954742;190397852442.945557;-199156276617.521149;2145029708.955399;-17517065917.149445;1069237507658612780958643912704.000000;967716065831760053800009728000.000000;975845516012307467892894466048.000000;955767396384321379851581784064.000000;1094540522158811525479336509440.000000;967120624075207853445488836608.000000
-343892575728.456482;112699775095.910141;172880786526.796112;-161265673991.511444;131071828210.341263;-147942595646.964264;2025004904042934160810225696768.000000;2062256587990571438541857882112.000000;1942966140087515321338383302656.000000;1778286548295894776980824915968.000000;2296803048742376312863933333504.000000;1934931550386461370129057841152.000000
-505158249718.967896;243771603307.251404;24938190880.831848;-119902740734.697525;223201189454.672058;-374322962846.675049;3803291452338828656316073902080.000000;4359059636732947751405791215616.000000;3877897690473976691467441143808.000000;3255803261568322327188533673984.000000;4796462540487710892507269169152.000000;3882065557546931850826238394368.000000
-625060990452.665405;466972792762.923462;-349384771964.843201;299272840927.595825;167456272007.189178;-44490385558.253418;7059094713907150983504607576064.000000;9155522177220658080963106963456.000000;7759963248020909105243632959488.000000;5899946110681506953471799066624.000000;9967991850165822808570558676992.000000;7765447896737128429463961337856.000000
-325788149524.069580;634429064771.112671;-393875157522.096619;244770642264.315125;235615929022.498505;293593456893.548340;12959040824588657936976406642688.000000;19123514027386480889533665640448.000000;15525411144758037534707594297344.000000;10675605717994810979898777141248.000000;20443298393212766142067613106176.000000;15662383725334310284923987034112.000000
-81017507258.754456;870044993794.611206;-100281700627.548279;563860809393.652100;561963953857.838135;284351650608.380127;23634646542583471168674997469184.000000;39566812420599249283401092431872.000000;31187794870092350071431395016704.000000;18661113416874284167118710636544.000000;42065960214206465459581888757760.000000;31385800360372630524984207343616.000000
482843302135.897644;1432008947653.449219;184069949981.831848;237720181123.913452;1066855327611.389404;852938660989.739990;42295759959457757587593521790976.000000;81632772634805723750182235930624.000000;62573595230464980596415602360320.000000;32077053105972355022323166740480.000000;86144222664216460873680669376512.000000;62752319525456974329427171213312.000000
720563483260.811035;2498864275265.838867;1037008610972.571777;-919301902691.872192;799832360060.982422;1590523092505.356934;74372813065430112609916688531456.000000;167776995299022184623862905307136.000000;125325914755921945918643518832640.000000;52697711779929453899901864771584.000000;175691340871617132989948543107072.000000;125632786910205999809490799558656.000000
-198738419430.061157;3298696635327.821289;2627531703478.928711;80496770398.936279;449609027477.527832;3287358445778.583008;127070524845359566509818553303040.000000;343468336170639353642608467378176.000000;250958701666127945728134318391296.000000;83965370477570693468930768371712.000000;356694412965715827923520801734656.000000;250987341238683680965617417977856.000000
-118241649030.124878;3748305662806.349121;5914890149258.511719;969552033662.845825;570874259777.784302;6493475577304.703125;211035895322930259978749321674752.000000;700162749136355181566129269112832.000000;501946042904811626693751736369152.000000;122424889748013368045038336999424.000000;715056088012620651442348572540928.000000;510649948953468654190642532974592.000000
851310384633.720947;4319179922585.133301;12408365726564.214844;6655072649533.030273;3339096950445.662109;6422564486213.065430;333460785070943591994990639710208.000000;1415218837148975688893289765797888.000000;1012595991858280208826800231415808.000000;151218402214980624310033650286592.000000;1427079362675645323961262413971456.000000;1039145158387355158817706407362560.000000
7506383034167.750977;7658276873031.794922;18830930212778.281250;4194776099115.609375;5644302499845.595703;15556632618328.343750;484679187285924234319422799478784.000000;2842298199824621012854552179769344.000000;2051741150245635367644506638778368.000000;122525989150069127471958602022912.000000;2836084579772419614097883206254592.000000;2112952283996460138315922825805824.000000
11701159133284.359375;13302579372878.390625;34387562831107.625000;6824960038670.865234;21817239065474.789062;18344438109174.773438;607205176435993379805779910983680.000000;5678382779597040626952435386023936.000000;4164693434242095505960429464584192.000000;-120733458255209836941547759730688.000000;5667417549009831858724662459498496.000000;4221710957269179046754358900293632.000000
18526119171956.226562;35119818438354.179688;52732000940283.398438;-14363524737429.060547;7765969618994.753906;18270474415668.464844;486471718180783524849833641771008.000000;11345800328606871332755593238675456.000000;8386404391511274552714788364877824.000000;-1011331413155814675781546756014080.000000;11178064457949112227054818682732544.000000;8557419524131715516773660708831232.000000
4162594434528.166016;42885788057349.937500;71002475355952.859375;-36411400252250.109375;-2031771141849.367188;39689023831735.187500;-524859694975031150931713114243072.000000;22523864786555983559810411921408000.000000;16943823915642988916566944466862080.000000;-3553309366815629910037476950409216.000000;21951553500848270244921019654471680.000000;17315980595456681248669153600995328.000000
-32248805817720.945312;40854016915501.570312;110691499187689.046875;-47425723714494.671875;46714280481300.593750;42912390159646.656250;-4078169061790661205084378140508160.000000;44475418287404249193045413148491776.000000;34259804511099672471079107281551360.000000;-10023496795660736198421134956298240.000000;43271418226630590613850880676462592.000000;34587420892537248851583332754915328.000000
-79674529532214.625000;87568297396803.156250;153603889347336.687500;-91449771557998.875000;29085752961664.679688;-20766221784052.031250;-14101665857451398556427017703653376.000000;87746836514034839806896293824954368.000000;68847225403636921322662440036466688.000000;-25689367203773419774815176656683008.000000;84792253199605714405549815506141184.000000;69261450274329056394868147292733440.000000
-171124301090212.500000;116654050358468.843750;132837667563285.656250;-61201722580610.890625;119429435230915.531250;-49435074157088.218750;-39791033061224818331242194360336384.000000;172539089713640554212446109331095552.000000;138108675677965977717530587329200128.000000;-63114021009220910278700047599140864.000000;164779197977360267407580596516421632.000000;138991667986105795130849367867523072.000000
-232326023670822.375000;236083485589385.375000;83402593406198.437500;-5805636260460.226562;156027788705542.031250;69840756012260.390625;-102905054070445728609942241959477248.000000;337318287691000784726538558428413952.000000;277100343664071754401635881487171584.000000;-147912573491884380512232461465288704.000000;319876393056593169079828432973463552.000000;277886991347619983874870734045052928.000000
-238131659931281.593750;392111274294928.375000;153243349418459.812500;-142020811498026.656250;62455913721316.093750;107291028103881.156250;-250817627562330109122174703424765952.000000;657194680747593953806366991401877504.000000;554987335011691738276506615532224512.000000;-333635680510741789741536282553614336.000000;619487147672167034723975088937369600.000000;556429707365431499855557925122605056.000000
-380152471429307.250000;454567188016245.500000;260534377522341.968750;-206130169266983.875000;185184006281772.875000;122474971646637.531250;-584453308073071861970222838559277056.000000;1276681828419760988530342080339247104.000000;1111417042377123164345088245816623104.000000;-757531398476966514635949446898122752.000000;1188984125952105595750251826371362816.000000;1106762919540138990948478560388513792.000000
-586282640696290.125000;639751194298019.375000;383009349168980.500000;-240325932080122.250000;476082381287202.375000;119875749130798.796875;-1341984706550038524180124875133812736.000000;2465665954371866731854546496387022848.000000;2218179961917262155293566806205136896.000000;-1689590442739400699515851618088124416.000000;2270764681660886175079639778322284544.000000;2195076239634979473803167641930563584.000000
-826608572776411.375000;1115833575585222.750000;502885098299780.312500;-336629501862316.875000;701831743450661.250000;-304157678612152.500000;-3031575149289438928548071313869111296.000000;4736430636032752906934186274709307392.000000;4413256201552241924244639627488526336.000000;-3715010954997681400109170767876325376.000000;4313616729919532637696411029393637376.000000;4341417293062118763530486806931832832.000000
-1163238074638727.250000;1817665319035885.000000;198727419687628.812500;-638012856232804.000000;1459851538696165.000000;-489174853020432.875000;-6746586104287120328657242081745436672.000000;9050047365952285544630597304102944768.000000;8754673494614360687775126434420359168.000000;-8073823877697085436186359816880390144.000000;8142400731661160204088743371447730176.000000;8566170782397731059591356780615041024.000000
